Dt(hr),Pwf(psi),Pi(psi),DP(psi),Dp',Qo(bbl/d),Bo(bbl/STB),viscosity oil(cp),porosity,Ct(psi^-1),Co(bbl/psi),h(ft),rw(ft),re(ft),S,k(md),Cs(RB/psi),Doi
0.02,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.02,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.03,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.03,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.03,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.03,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.03,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.03,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.03,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.03,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.03,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.03,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.03,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.03,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.03,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.03,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.03,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.03,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.03,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.03,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.03,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.03,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.04,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.04,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.04,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.04,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.04,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.04,2968.88,3000,31.12,0.09,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.04,2968.88,3000,31.12,0.09,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.04,2968.88,3000,31.12,0.09,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.04,2968.88,3000,31.12,0.09,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.04,2968.88,3000,31.12,0.09,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.04,2968.88,3000,31.12,0.09,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.04,2968.88,3000,31.12,0.09,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.04,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.04,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.04,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.05,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.05,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.05,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.05,2968.88,3000,31.12,0.09,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.05,2968.88,3000,31.12,0.09,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.05,2968.88,3000,31.12,0.09,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.05,2968.88,3000,31.12,0.09,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.05,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.05,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.05,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.05,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.05,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.05,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.06,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.06,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.06,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.06,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.06,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.06,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.06,2968.88,3000,31.12,0.09,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.06,2968.88,3000,31.12,0.09,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.06,2968.88,3000,31.12,0.09,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.06,2968.88,3000,31.12,0.09,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.07,2968.88,3000,31.12,0.09,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.07,2968.88,3000,31.12,0.09,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.07,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.07,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.07,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.07,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.07,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.07,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.07,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.08,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.08,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.08,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.08,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.08,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.08,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.08,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.09,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.09,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.09,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.09,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.09,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.09,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.09,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.1,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.1,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.1,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.1,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.1,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.1,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.11,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.11,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.11,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.11,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.11,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.11,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.12,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.12,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.12,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.12,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.12,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.13,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.13,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.13,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.13,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.13,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.14,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.14,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.14,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.14,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.15,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.15,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.15,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.15,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.16,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.16,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.16,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.16,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.17,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.17,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.17,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.17,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.18,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.18,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.18,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.19,2967.87,3000,32.13,0.09,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.19,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.19,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.2,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.2,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.2,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.21,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.21,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.21,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.22,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.22,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.22,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.23,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.23,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.23,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.24,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.24,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.25,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.25,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.25,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.26,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.26,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.27,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.27,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.28,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.28,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.29,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.29,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.29,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.3,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.3,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.31,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.31,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.32,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.33,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.33,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.34,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.34,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.35,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.35,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.36,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.36,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.37,2967.87,3000,32.13,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.38,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.38,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.39,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.4,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.4,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.41,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.42,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.42,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.43,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.44,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.44,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.45,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.46,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.47,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.47,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.48,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.49,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.5,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.51,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.51,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.52,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.53,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.54,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.55,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.56,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.57,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.58,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.59,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.6,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.61,2968.88,3000,31.12,0.08,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.76,2968.88,3000,31.12,0.09,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.77,2968.88,3000,31.12,0.09,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.79,2968.88,3000,31.12,0.09,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.8,2968.88,3000,31.12,0.09,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.81,2968.88,3000,31.12,0.09,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.83,2968.88,3000,31.12,0.09,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.84,2968.88,3000,31.12,0.09,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.85,2968.88,3000,31.12,0.09,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.87,2968.88,3000,31.12,0.09,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.88,2968.88,3000,31.12,0.09,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.9,2968.88,3000,31.12,0.09,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.91,2968.88,3000,31.12,0.09,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.93,2968.88,3000,31.12,0.09,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.94,2968.88,3000,31.12,0.09,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.96,2968.88,3000,31.12,0.09,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
0.97,2968.88,3000,31.12,0.09,69.56,1.05,2.5,0.31,0.00001,0.5,10,0.35,1922.57,0,11000,1000,
